SEQN,FIAINTRP,INDHHINC,SDMVPSU,DMDMARTL,MIALANG,DMDHRAGE,AIALANG,FIALANG,RIDAGEYR,DMDHRBRN,DMDYRSUS,DMDHHSIZ,WTINT2YR,MIAPROXY,SDDSRVYR,DMDHRGND,DMDBORN,RIDEXPRG,SIAPROXY,FIAPROXY,MIAINTRP,RIDAGEMN,INDFMINC,DMDHSEDU,INDFMPIR,RIDSTATR,RIAGENDR,DMDEDUC3,RIDRETH1,SDMVSTRA,SIAINTRP,DMQMILIT,RIDEXMON,DMDEDUC2,RIDAGEEX,DMDSCHOL,DMDCITZN,WTMEC2YR,DMDHRMAR,SIALANG,DMDHREDU,SourceYear
38608.0,2.0,8.0,1.0,1.0,1.0,73.0,1.0,1.0,74.0,3.0,3.0,4.0,15506.794939,2.0,4.0,1.0,3.0,,2.0,2.0,2.0,895.0,4.0,1.0,1.4,2.0,2.0,,4.0,51.0,2.0,2.0,2.0,1.0,896.0,,1.0,16245.493479,1.0,1.0,1.0,2005
38614.0,2.0,6.0,1.0,3.0,1.0,58.0,1.0,1.0,58.0,1.0,,1.0,80641.140918,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,696.0,6.0,,2.83,2.0,1.0,,3.0,45.0,2.0,1.0,2.0,4.0,697.0,,1.0,83134.755382,3.0,1.0,4.0,2005
38617.0,2.0,99.0,2.0,6.0,1.0,64.0,1.0,1.0,64.0,1.0,,3.0,9714.123141,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,773.0,99.0,,,2.0,1.0,,4.0,49.0,2.0,2.0,1.0,2.0,773.0,,1.0,9950.958117,6.0,1.0,2.0,2005
38637.0,2.0,11.0,1.0,1.0,1.0,69.0,1.0,1.0,69.0,1.0,,2.0,12164.197913,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,834.0,11.0,5.0,5.0,2.0,1.0,,5.0,49.0,2.0,1.0,1.0,5.0,835.0,,1.0,12460.766885,1.0,1.0,5.0,2005
38640.0,2.0,6.0,1.0,1.0,1.0,43.0,1.0,1.0,61.0,1.0,,4.0,74588.858743,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,741.0,6.0,,1.65,2.0,2.0,,3.0,46.0,2.0,2.0,2.0,2.0,741.0,,1.0,73762.000189,3.0,1.0,3.0,2005
38649.0,2.0,9.0,1.0,3.0,1.0,65.0,1.0,1.0,65.0,1.0,,1.0,63114.702963,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,789.0,9.0,,5.0,2.0,2.0,,3.0,45.0,2.0,2.0,2.0,5.0,790.0,,1.0,63971.366104,3.0,1.0,5.0,2005
38651.0,2.0,8.0,2.0,2.0,1.0,47.0,2.0,1.0,75.0,2.0,9.0,7.0,4433.674536,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,908.0,8.0,4.0,1.54,2.0,1.0,,1.0,58.0,2.0,2.0,1.0,1.0,909.0,,2.0,5881.734623,1.0,2.0,4.0,2005
38653.0,2.0,11.0,1.0,1.0,1.0,50.0,1.0,1.0,50.0,1.0,,3.0,98198.669006,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,610.0,11.0,,5.0,2.0,1.0,,3.0,56.0,2.0,2.0,1.0,5.0,611.0,,1.0,100898.168098,1.0,1.0,5.0,2005
38655.0,2.0,8.0,1.0,1.0,,53.0,1.0,1.0,53.0,1.0,,4.0,19663.759232,,4.0,2.0,1.0,3.0,2.0,2.0,,642.0,8.0,3.0,2.33,2.0,2.0,,1.0,53.0,2.0,2.0,1.0,4.0,643.0,,1.0,20231.422122,1.0,1.0,4.0,2005
38660.0,2.0,3.0,1.0,2.0,1.0,84.0,1.0,1.0,84.0,1.0,,1.0,28673.096452,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,1019.0,3.0,,1.46,2.0,2.0,,3.0,55.0,2.0,2.0,2.0,2.0,1019.0,,1.0,33078.867371,2.0,1.0,2.0,2005
38669.0,2.0,8.0,2.0,1.0,1.0,65.0,1.0,1.0,65.0,1.0,,2.0,74056.799279,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,791.0,8.0,5.0,3.79,2.0,1.0,,3.0,47.0,2.0,1.0,2.0,5.0,792.0,,1.0,78903.204244,1.0,1.0,5.0,2005
38673.0,2.0,4.0,1.0,2.0,1.0,54.0,1.0,1.0,69.0,1.0,,3.0,12164.197913,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,838.0,2.0,,0.71,2.0,1.0,,4.0,52.0,2.0,2.0,1.0,1.0,839.0,,1.0,12460.766885,4.0,1.0,1.0,2005
38675.0,2.0,8.0,2.0,1.0,1.0,71.0,1.0,1.0,73.0,1.0,,2.0,62389.493966,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,887.0,8.0,5.0,3.79,2.0,2.0,,3.0,47.0,2.0,2.0,1.0,5.0,888.0,,1.0,62964.659643,1.0,1.0,3.0,2005
38678.0,2.0,6.0,2.0,1.0,1.0,72.0,1.0,1.0,68.0,1.0,,2.0,62731.713173,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,825.0,6.0,3.0,2.12,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,3.0,825.0,,1.0,63428.420261,1.0,1.0,3.0,2005
38679.0,2.0,7.0,2.0,1.0,1.0,71.0,1.0,1.0,65.0,1.0,,2.0,67421.62537,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,789.0,7.0,2.0,3.18,2.0,1.0,,3.0,46.0,2.0,2.0,2.0,2.0,790.0,,1.0,67849.133117,1.0,1.0,1.0,2005
38689.0,2.0,2.0,1.0,4.0,1.0,62.0,1.0,1.0,62.0,1.0,,1.0,8747.041662,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,754.0,2.0,,0.78,2.0,1.0,,4.0,48.0,2.0,2.0,2.0,2.0,755.0,,1.0,8960.298728,4.0,1.0,2.0,2005
38696.0,2.0,8.0,1.0,2.0,2.0,34.0,1.0,1.0,82.0,1.0,,5.0,3251.361327,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,986.0,8.0,3.0,2.21,2.0,1.0,,1.0,58.0,2.0,2.0,1.0,1.0,987.0,,1.0,4483.267046,1.0,1.0,3.0,2005
38700.0,2.0,8.0,2.0,1.0,1.0,63.0,1.0,1.0,64.0,1.0,,2.0,50233.841285,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,770.0,8.0,2.0,3.98,2.0,2.0,,3.0,56.0,2.0,2.0,2.0,2.0,770.0,,1.0,50915.671005,1.0,1.0,5.0,2005
38725.0,2.0,4.0,1.0,1.0,,37.0,1.0,2.0,80.0,2.0,3.0,7.0,11530.529836,,4.0,1.0,2.0,,2.0,2.0,,965.0,4.0,1.0,0.4,2.0,1.0,,1.0,52.0,2.0,2.0,1.0,1.0,966.0,,2.0,15296.45805,1.0,2.0,1.0,2005
38732.0,2.0,2.0,2.0,5.0,1.0,64.0,1.0,1.0,64.0,1.0,,1.0,9807.061297,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,769.0,2.0,,0.8,2.0,2.0,,4.0,45.0,2.0,2.0,2.0,2.0,769.0,,1.0,10496.308721,5.0,1.0,2.0,2005
38738.0,1.0,99.0,1.0,1.0,2.0,59.0,2.0,1.0,59.0,2.0,7.0,4.0,15213.900902,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,710.0,99.0,1.0,,2.0,1.0,,1.0,58.0,1.0,2.0,1.0,1.0,710.0,,2.0,16468.058252,1.0,2.0,1.0,2005
38744.0,2.0,11.0,1.0,1.0,1.0,57.0,1.0,1.0,57.0,1.0,,3.0,87029.445475,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,691.0,11.0,5.0,5.0,2.0,1.0,,3.0,54.0,2.0,1.0,2.0,5.0,692.0,,1.0,89421.900602,1.0,1.0,5.0,2005
38745.0,2.0,11.0,2.0,1.0,1.0,67.0,1.0,1.0,62.0,1.0,,2.0,50832.445064,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,751.0,11.0,5.0,5.0,2.0,1.0,,3.0,52.0,2.0,1.0,1.0,5.0,751.0,,1.0,54172.857033,1.0,1.0,5.0,2005
38759.0,2.0,77.0,1.0,1.0,1.0,67.0,1.0,1.0,67.0,1.0,,2.0,7775.480849,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,805.0,77.0,,,2.0,1.0,,4.0,51.0,2.0,1.0,2.0,4.0,806.0,,1.0,7965.050797,1.0,1.0,4.0,2005
38763.0,2.0,11.0,2.0,2.0,1.0,84.0,1.0,1.0,84.0,3.0,9.0,1.0,23521.591941,2.0,4.0,1.0,3.0,,2.0,2.0,2.0,1015.0,11.0,,5.0,2.0,1.0,,3.0,58.0,2.0,2.0,1.0,1.0,1017.0,,1.0,26781.215524,2.0,1.0,1.0,2005
38764.0,2.0,8.0,1.0,1.0,1.0,63.0,1.0,1.0,59.0,1.0,,2.0,90663.162983,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,708.0,8.0,3.0,3.9,2.0,2.0,,3.0,45.0,2.0,2.0,2.0,3.0,708.0,,1.0,92689.523968,1.0,1.0,5.0,2005
38773.0,2.0,10.0,2.0,1.0,1.0,64.0,1.0,1.0,64.0,1.0,,2.0,57327.47819,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,776.0,10.0,5.0,4.92,2.0,1.0,,3.0,51.0,2.0,2.0,1.0,4.0,777.0,,1.0,61094.705874,1.0,1.0,4.0,2005
38777.0,2.0,5.0,2.0,1.0,1.0,62.0,1.0,1.0,82.0,1.0,,2.0,11375.272137,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,992.0,5.0,3.0,1.71,2.0,1.0,,4.0,47.0,2.0,2.0,2.0,3.0,993.0,,1.0,11907.150813,1.0,1.0,4.0,2005
38780.0,2.0,,2.0,4.0,1.0,76.0,1.0,1.0,76.0,1.0,,2.0,11774.338916,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,913.0,3.0,,1.02,2.0,1.0,,4.0,50.0,2.0,2.0,1.0,1.0,913.0,,1.0,11561.227255,4.0,1.0,1.0,2005
38782.0,2.0,11.0,1.0,3.0,1.0,51.0,1.0,1.0,51.0,1.0,,1.0,135473.442889,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,614.0,11.0,,5.0,2.0,1.0,,3.0,57.0,2.0,2.0,1.0,5.0,615.0,,1.0,139662.601583,3.0,1.0,5.0,2005
38783.0,2.0,6.0,1.0,1.0,1.0,66.0,1.0,1.0,66.0,1.0,,2.0,82875.065612,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,793.0,6.0,2.0,2.49,2.0,2.0,,3.0,49.0,2.0,2.0,1.0,2.0,794.0,,1.0,81956.349895,1.0,1.0,4.0,2005
38800.0,2.0,4.0,2.0,2.0,1.0,55.0,1.0,1.0,52.0,1.0,,3.0,24368.21112,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,628.0,4.0,,1.63,2.0,1.0,,1.0,55.0,2.0,2.0,1.0,3.0,629.0,,1.0,25140.002006,3.0,1.0,4.0,2005
38801.0,2.0,3.0,2.0,5.0,2.0,55.0,2.0,1.0,55.0,2.0,2.0,1.0,19012.955284,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,660.0,3.0,,1.28,2.0,1.0,,1.0,49.0,2.0,2.0,2.0,1.0,661.0,,2.0,19146.717148,5.0,2.0,1.0,2005
38819.0,2.0,11.0,1.0,1.0,1.0,53.0,1.0,1.0,52.0,1.0,,4.0,96707.199567,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,627.0,11.0,3.0,5.0,2.0,2.0,,3.0,47.0,2.0,2.0,2.0,3.0,628.0,,1.0,98539.490615,1.0,1.0,5.0,2005
38824.0,2.0,3.0,2.0,3.0,1.0,59.0,1.0,1.0,59.0,1.0,,2.0,49437.838604,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,714.0,3.0,,0.83,2.0,2.0,,3.0,46.0,2.0,2.0,2.0,4.0,714.0,,1.0,50244.436949,3.0,1.0,4.0,2005
38825.0,2.0,11.0,1.0,3.0,1.0,54.0,1.0,1.0,54.0,1.0,,3.0,68545.737659,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,655.0,11.0,,5.0,2.0,1.0,,3.0,44.0,2.0,2.0,2.0,3.0,655.0,,1.0,70430.07233,3.0,1.0,3.0,2005
38826.0,2.0,3.0,1.0,2.0,2.0,49.0,2.0,1.0,82.0,2.0,9.0,6.0,5287.566857,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,987.0,3.0,,0.46,2.0,1.0,,1.0,55.0,1.0,2.0,2.0,1.0,988.0,,2.0,7676.57353,3.0,1.0,1.0,2005
38849.0,2.0,6.0,1.0,1.0,1.0,65.0,1.0,1.0,65.0,1.0,,2.0,82875.065612,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,784.0,6.0,3.0,2.03,2.0,2.0,,3.0,49.0,2.0,2.0,1.0,4.0,785.0,,1.0,81956.349895,1.0,1.0,4.0,2005
38850.0,2.0,12.0,1.0,6.0,1.0,62.0,1.0,1.0,61.0,1.0,,2.0,14459.786363,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,735.0,7.0,,4.44,2.0,2.0,,5.0,55.0,2.0,2.0,2.0,4.0,736.0,,1.0,14360.855702,,1.0,5.0,2005
38853.0,2.0,11.0,1.0,1.0,1.0,60.0,1.0,1.0,60.0,1.0,,2.0,79633.268884,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,723.0,11.0,4.0,5.0,2.0,1.0,,3.0,49.0,2.0,1.0,1.0,5.0,724.0,,1.0,80138.208348,1.0,1.0,5.0,2005
38854.0,2.0,9.0,2.0,4.0,2.0,64.0,2.0,1.0,64.0,2.0,6.0,7.0,7101.447409,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,777.0,8.0,,1.87,2.0,1.0,,1.0,55.0,2.0,2.0,1.0,1.0,778.0,,1.0,6419.932381,4.0,2.0,1.0,2005
38860.0,2.0,9.0,2.0,1.0,1.0,54.0,1.0,1.0,54.0,1.0,,2.0,93843.803931,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,648.0,9.0,,4.55,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,2.0,649.0,,1.0,97426.903652,1.0,1.0,2.0,2005
38861.0,2.0,8.0,2.0,3.0,1.0,73.0,1.0,1.0,73.0,1.0,,2.0,39086.240891,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,887.0,8.0,,3.79,2.0,1.0,,3.0,44.0,2.0,1.0,2.0,2.0,888.0,,1.0,38825.889987,3.0,1.0,2.0,2005
38870.0,2.0,6.0,1.0,1.0,2.0,70.0,2.0,2.0,70.0,2.0,6.0,2.0,3251.361327,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,849.0,6.0,1.0,2.18,2.0,1.0,,1.0,58.0,2.0,2.0,1.0,1.0,849.0,,2.0,4933.235395,1.0,2.0,1.0,2005
38880.0,2.0,6.0,1.0,4.0,1.0,69.0,1.0,1.0,67.0,1.0,,2.0,14332.851056,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,815.0,6.0,,1.95,2.0,2.0,,4.0,52.0,2.0,2.0,1.0,4.0,816.0,,1.0,15175.034362,3.0,1.0,3.0,2005
38885.0,2.0,6.0,2.0,1.0,1.0,66.0,1.0,1.0,66.0,1.0,,2.0,57327.47819,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,801.0,6.0,2.0,2.27,2.0,1.0,,3.0,51.0,2.0,2.0,1.0,3.0,801.0,,1.0,60399.475212,1.0,1.0,3.0,2005
38888.0,2.0,10.0,2.0,5.0,1.0,57.0,1.0,1.0,57.0,1.0,,1.0,29549.936393,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,693.0,10.0,,5.0,2.0,2.0,,4.0,48.0,2.0,2.0,2.0,5.0,694.0,,1.0,30091.126132,5.0,1.0,5.0,2005
38892.0,2.0,6.0,1.0,1.0,1.0,71.0,1.0,1.0,71.0,1.0,,1.0,9547.703341,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,852.0,6.0,,3.13,2.0,1.0,,4.0,51.0,2.0,1.0,2.0,2.0,852.0,,1.0,9831.34045,1.0,1.0,2.0,2005
38897.0,2.0,3.0,2.0,3.0,1.0,78.0,1.0,1.0,78.0,1.0,,1.0,50975.402901,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,940.0,3.0,,1.43,2.0,1.0,,3.0,53.0,2.0,2.0,1.0,2.0,940.0,,1.0,50635.859063,3.0,1.0,2.0,2005
38901.0,2.0,11.0,2.0,1.0,1.0,53.0,1.0,1.0,53.0,1.0,,3.0,80151.797989,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,646.0,11.0,3.0,5.0,2.0,1.0,,3.0,44.0,2.0,2.0,2.0,4.0,647.0,,1.0,81229.882689,1.0,1.0,4.0,2005
38903.0,2.0,99.0,1.0,2.0,2.0,41.0,2.0,2.0,66.0,,6.0,3.0,4718.562888,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,793.0,2.0,,0.52,2.0,1.0,,1.0,56.0,2.0,2.0,1.0,1.0,794.0,,2.0,4668.348319,,2.0,,2005
38908.0,2.0,7.0,2.0,6.0,1.0,62.0,1.0,1.0,79.0,1.0,,2.0,16029.179638,1.0,4.0,2.0,1.0,,2.0,2.0,2.0,948.0,3.0,,1.22,2.0,1.0,,3.0,50.0,2.0,1.0,1.0,3.0,949.0,,1.0,18700.716981,6.0,1.0,5.0,2005
38910.0,2.0,4.0,1.0,1.0,1.0,47.0,1.0,1.0,56.0,1.0,,2.0,32826.06666,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,683.0,4.0,5.0,1.17,2.0,1.0,,5.0,53.0,2.0,1.0,1.0,5.0,683.0,,1.0,33841.12614,1.0,1.0,3.0,2005
38925.0,2.0,13.0,2.0,3.0,1.0,63.0,1.0,1.0,63.0,1.0,,1.0,40027.009204,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,763.0,13.0,,,2.0,1.0,,3.0,53.0,2.0,1.0,1.0,2.0,764.0,,1.0,40646.395517,3.0,1.0,2.0,2005
38929.0,2.0,9.0,2.0,1.0,1.0,59.0,1.0,1.0,59.0,1.0,,2.0,80151.797989,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,715.0,9.0,3.0,4.47,2.0,1.0,,3.0,44.0,2.0,1.0,2.0,3.0,715.0,,1.0,82142.506664,1.0,1.0,3.0,2005
38936.0,2.0,11.0,2.0,1.0,1.0,62.0,1.0,1.0,62.0,1.0,,5.0,50832.445064,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,746.0,11.0,5.0,5.0,2.0,1.0,,3.0,52.0,2.0,1.0,2.0,5.0,747.0,,1.0,50225.065985,1.0,1.0,5.0,2005
38944.0,2.0,11.0,1.0,1.0,1.0,60.0,1.0,1.0,60.0,1.0,,3.0,7943.666812,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,722.0,11.0,5.0,5.0,2.0,2.0,,1.0,55.0,2.0,2.0,2.0,5.0,723.0,,1.0,6567.880625,1.0,1.0,5.0,2005
38953.0,2.0,11.0,1.0,1.0,1.0,54.0,1.0,1.0,54.0,1.0,,2.0,108378.754311,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,653.0,11.0,5.0,5.0,2.0,1.0,,3.0,57.0,2.0,1.0,1.0,5.0,655.0,,1.0,111730.081266,1.0,1.0,5.0,2005
38958.0,2.0,7.0,2.0,2.0,1.0,69.0,1.0,1.0,69.0,1.0,,1.0,15238.449389,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,838.0,7.0,,3.88,2.0,2.0,,4.0,48.0,2.0,2.0,2.0,4.0,840.0,,1.0,15871.048998,2.0,1.0,4.0,2005
38970.0,2.0,2.0,2.0,3.0,1.0,82.0,1.0,1.0,82.0,1.0,,1.0,10752.846154,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,992.0,2.0,,0.61,2.0,1.0,,4.0,51.0,2.0,2.0,1.0,2.0,993.0,,1.0,10558.223176,3.0,1.0,2.0,2005
38974.0,2.0,7.0,2.0,1.0,1.0,55.0,1.0,1.0,55.0,1.0,,2.0,16736.373208,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,663.0,7.0,4.0,3.03,2.0,1.0,,4.0,45.0,2.0,2.0,2.0,5.0,663.0,,1.0,17388.482045,1.0,1.0,5.0,2005
38978.0,2.0,7.0,1.0,2.0,2.0,39.0,2.0,1.0,76.0,2.0,,4.0,7943.666812,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,918.0,7.0,1.0,1.81,2.0,2.0,,1.0,55.0,2.0,2.0,1.0,1.0,919.0,,1.0,11040.23539,1.0,2.0,1.0,2005
38986.0,2.0,11.0,1.0,1.0,,66.0,1.0,1.0,66.0,3.0,7.0,2.0,50237.586639,,4.0,1.0,3.0,,2.0,2.0,,797.0,11.0,5.0,5.0,2.0,1.0,,5.0,51.0,2.0,2.0,2.0,5.0,797.0,,1.0,53538.90798,1.0,1.0,5.0,2005
38987.0,2.0,8.0,2.0,3.0,2.0,62.0,1.0,2.0,61.0,3.0,7.0,2.0,4157.782918,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,734.0,8.0,,4.59,2.0,1.0,,1.0,56.0,2.0,2.0,2.0,4.0,735.0,,1.0,3906.907652,,2.0,9.0,2005
38991.0,2.0,8.0,1.0,1.0,1.0,62.0,1.0,1.0,59.0,1.0,,2.0,85605.550894,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,714.0,8.0,3.0,3.9,2.0,2.0,,3.0,48.0,2.0,2.0,2.0,3.0,715.0,,1.0,87518.872057,1.0,1.0,2.0,2005
38996.0,2.0,11.0,1.0,1.0,1.0,58.0,1.0,1.0,55.0,1.0,,2.0,27793.827721,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,671.0,11.0,4.0,5.0,2.0,2.0,,4.0,52.0,2.0,2.0,1.0,4.0,672.0,,1.0,28302.85536,1.0,1.0,4.0,2005
39000.0,2.0,10.0,1.0,1.0,1.0,56.0,1.0,1.0,54.0,1.0,,2.0,32443.062293,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,649.0,10.0,4.0,5.0,2.0,2.0,,4.0,50.0,2.0,2.0,1.0,4.0,650.0,,1.0,33037.237935,1.0,1.0,4.0,2005
39003.0,2.0,11.0,1.0,1.0,1.0,64.0,1.0,1.0,64.0,1.0,,2.0,7775.480849,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,768.0,11.0,4.0,5.0,2.0,1.0,,4.0,51.0,2.0,2.0,2.0,4.0,769.0,,1.0,8491.163498,1.0,1.0,4.0,2005
39009.0,2.0,12.0,2.0,1.0,1.0,78.0,1.0,1.0,78.0,1.0,,2.0,41992.674704,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,944.0,12.0,3.0,,2.0,1.0,,3.0,57.0,2.0,1.0,1.0,4.0,945.0,,1.0,44479.701543,1.0,1.0,4.0,2005
39022.0,2.0,11.0,1.0,6.0,1.0,45.0,1.0,1.0,55.0,1.0,,5.0,20697.837435,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,667.0,11.0,,5.0,2.0,1.0,,4.0,51.0,2.0,2.0,2.0,5.0,667.0,,1.0,21367.26979,6.0,1.0,5.0,2005
39040.0,2.0,5.0,2.0,1.0,1.0,70.0,1.0,1.0,70.0,1.0,,2.0,45085.266153,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,844.0,5.0,3.0,1.67,2.0,2.0,,3.0,47.0,2.0,2.0,2.0,2.0,845.0,,1.0,47982.62239,1.0,1.0,2.0,2005
39046.0,2.0,3.0,2.0,3.0,1.0,70.0,1.0,1.0,70.0,3.0,9.0,1.0,15391.933002,2.0,4.0,1.0,3.0,,2.0,2.0,2.0,841.0,3.0,,1.21,2.0,1.0,,3.0,50.0,2.0,2.0,2.0,3.0,842.0,,1.0,15572.425031,3.0,1.0,3.0,2005
39048.0,2.0,3.0,1.0,1.0,1.0,64.0,1.0,1.0,64.0,2.0,8.0,2.0,3251.361327,2.0,4.0,1.0,2.0,,2.0,2.0,2.0,769.0,3.0,3.0,0.94,2.0,1.0,,1.0,58.0,2.0,2.0,1.0,3.0,769.0,,1.0,3060.424753,1.0,1.0,3.0,2005
39051.0,2.0,6.0,2.0,1.0,1.0,79.0,1.0,1.0,77.0,1.0,,2.0,53574.878605,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,930.0,6.0,4.0,2.27,2.0,2.0,,3.0,49.0,2.0,2.0,2.0,4.0,931.0,,1.0,55215.483024,1.0,1.0,4.0,2005
39054.0,2.0,2.0,2.0,4.0,1.0,50.0,1.0,1.0,50.0,1.0,,1.0,46029.493432,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,607.0,2.0,,0.71,2.0,2.0,,3.0,50.0,2.0,2.0,1.0,3.0,608.0,,1.0,46780.483246,4.0,1.0,3.0,2005
39064.0,2.0,6.0,2.0,2.0,1.0,81.0,1.0,1.0,81.0,1.0,,1.0,21792.401058,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,972.0,6.0,,2.96,2.0,1.0,,3.0,50.0,2.0,1.0,1.0,5.0,972.0,,1.0,22608.465665,2.0,1.0,5.0,2005
39065.0,2.0,11.0,1.0,1.0,1.0,55.0,1.0,1.0,55.0,1.0,,2.0,77064.551846,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,670.0,11.0,,5.0,2.0,2.0,,3.0,44.0,2.0,2.0,2.0,4.0,671.0,,1.0,78786.977978,1.0,1.0,4.0,2005
39077.0,2.0,3.0,2.0,2.0,1.0,75.0,1.0,1.0,75.0,1.0,,1.0,16238.654005,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,906.0,3.0,,1.33,2.0,1.0,,3.0,49.0,2.0,2.0,2.0,4.0,907.0,,1.0,16429.075027,2.0,1.0,4.0,2005
39078.0,2.0,12.0,2.0,3.0,1.0,64.0,1.0,1.0,64.0,1.0,,1.0,50832.445064,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,779.0,12.0,,,2.0,1.0,,3.0,52.0,2.0,1.0,2.0,5.0,780.0,,1.0,51398.625035,3.0,1.0,5.0,2005
39079.0,2.0,3.0,2.0,1.0,1.0,72.0,1.0,1.0,75.0,1.0,,3.0,17216.092049,2.0,4.0,2.0,1.0,,2.0,2.0,2.0,905.0,3.0,3.0,0.78,2.0,1.0,,3.0,46.0,2.0,1.0,2.0,3.0,905.0,,1.0,17101.416782,1.0,1.0,2.0,2005
39084.0,2.0,13.0,2.0,1.0,1.0,79.0,1.0,1.0,79.0,1.0,,2.0,41236.402347,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,950.0,13.0,4.0,,2.0,1.0,,3.0,49.0,2.0,1.0,2.0,3.0,951.0,,1.0,48109.155118,1.0,1.0,3.0,2005
39086.0,2.0,8.0,1.0,1.0,1.0,62.0,1.0,1.0,62.0,1.0,,2.0,12164.197913,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,751.0,8.0,3.0,3.65,2.0,1.0,,4.0,49.0,2.0,2.0,1.0,1.0,752.0,,1.0,12460.766885,1.0,1.0,1.0,2005
39092.0,2.0,11.0,2.0,1.0,1.0,50.0,1.0,1.0,50.0,1.0,,3.0,63454.012603,2.0,4.0,1.0,1.0,,2.0,2.0,2.0,602.0,11.0,5.0,5.0,2.0,1.0,,3.0,56.0,2.0,2.0,2.0,5.0,603.0,,1.0,65198.374835,1.0,1.0,5.0,2005
